"";"x"
"3623";"C"
"3624";"C"
"3625";"C"
"3626";"C"
"3627";"C"
"3628";"C"
"3629";"C"
"3630";"C"
"3631";"C"
"3632";"C"
"3633";"C"
"3634";"C"
"3635";"C"
"3636";"C"
"3637";"E"
"3638";"B"
"3639";"C"
"3640";"C"
"3641";"C"
"3642";"C"
"3643";"E"
"3644";"C"
"3645";"C"
"3646";"C"
"3647";"C"
"3648";"C"
"3649";"C"
"3650";"C"
"3651";"C"
"3652";"C"
"3653";"C"
"3654";"C"
"3655";"B"
"3656";"C"
"3657";"C"
"3658";"C"
"3659";"C"
"3660";"C"
"3661";"C"
"3662";"C"
"3663";"C"
"3664";"C"
"3665";"C"
"3666";"C"
"3667";"C"
"3668";"C"
"3669";"C"
"3670";"C"
"3671";"C"
"3672";"C"
"3673";"C"
"3674";"C"
"3675";"C"
"3676";"C"
"3677";"C"
"3678";"C"
"3679";"C"
"3680";"C"
"3681";"C"
"3682";"C"
"3683";"C"
"3684";"C"
"3685";"C"
"3686";"C"
"3687";"C"
"3688";"C"
"3689";"C"
"3690";"C"
"3691";"C"
"3692";"C"
"3693";"C"
"3694";"C"
"3695";"C"
"3696";"C"
"3697";"C"
"3698";"C"
"3699";"C"
"3700";"C"
"3701";"C"
"3702";"C"
"3703";"C"
"3704";"C"
"3705";"C"
"3706";"C"
"3707";"C"
"3708";"C"
"3709";"C"
"3710";"C"
"3711";"C"
"3712";"C"
"3713";"C"
"3714";"C"
"3715";"C"
"3716";"C"
"3717";"C"
"3718";"C"
"3719";"C"
"3720";"C"
"3721";"C"
"3722";"C"
"3723";"C"
"3724";"C"
"3725";"C"
"3726";"C"
"3727";"C"
"3728";"C"
"3729";"C"
"3730";"C"
"3731";"C"
"3732";"C"
"3733";"C"
"3734";"C"
"3735";"C"
"3736";"C"
"3737";"C"
"3738";"C"
"3739";"C"
"3740";"C"
"3741";"C"
"3742";"C"
"3743";"C"
"3744";"C"
"3745";"C"
"3746";"C"
"3747";"C"
"3748";"C"
"3749";"C"
"3750";"C"
"3751";"C"
"3752";"A"
"3753";"C"
"3754";"C"
"3755";"C"
"3756";"C"
"3757";"C"
"3758";"C"
"3759";"A"
"3760";"A"
"3761";"A"
"3762";"A"
"3763";"A"
"3764";"A"
"3765";"B"
"3766";"B"
"3767";"A"
"3768";"A"
"3769";"A"
"3770";"A"
"3771";"A"
"3772";"A"
"3773";"A"
"3774";"A"
"3775";"A"
"3776";"C"
"3777";"C"
"3778";"C"
"3779";"C"
"3780";"C"
"3781";"C"
"3782";"C"
"3783";"C"
"3784";"C"
"3785";"C"
"3786";"C"
"3787";"C"
"3788";"C"
"3789";"C"
"3790";"C"
"3791";"C"
"3792";"C"
"3793";"C"
"3794";"C"
"3795";"D"
"3796";"C"
"3797";"D"
"3798";"D"
"3799";"C"
"3800";"D"
"3801";"D"
"3802";"D"
"3803";"D"
"3804";"D"
"3805";"C"
"3806";"D"
"3807";"D"
"3808";"D"
"3809";"C"
"3810";"C"
"3811";"D"
"3812";"D"
"3813";"D"
"3814";"D"
"3815";"C"
"3816";"D"
"3817";"D"
"3818";"D"
"3819";"D"
"3820";"D"
"3821";"D"
"3822";"D"
"3823";"C"
"3824";"A"
"3825";"C"
"3826";"C"
"3827";"C"
"3828";"A"
"3829";"C"
"3830";"C"
"3831";"A"
"3832";"C"
"3833";"C"
"3834";"C"
"3835";"C"
"3836";"C"
"3837";"C"
"3838";"C"
"3839";"C"
"3840";"D"
"3841";"D"
"3842";"D"
"3843";"D"
"3844";"D"
"3845";"D"
"3846";"D"
"3847";"D"
"3848";"D"
"3849";"D"
"3850";"D"
"3851";"D"
"3852";"D"
"3853";"D"
"3854";"D"
"3855";"D"
"3856";"D"
"3857";"D"
"3858";"D"
"3859";"D"
"3860";"D"
"3861";"D"
"3862";"D"
"3863";"D"
"3864";"D"
"3865";"D"
"3866";"D"
"3867";"D"
"3868";"D"
"3869";"D"
"3870";"D"
"3871";"D"
"3872";"D"
"3873";"D"
"3874";"D"
"3875";"D"
"3876";"D"
"3877";"D"
"3878";"D"
"3879";"D"
"3880";"D"
"3881";"D"
"3882";"D"
"3883";"D"
"3884";"D"
"3885";"D"
"3886";"D"
"3887";"D"
"3888";"A"
"3889";"D"
"3890";"D"
"3891";"D"
"3892";"D"
"3893";"D"
"3894";"D"
"3895";"D"
"3896";"D"
"3897";"D"
"3898";"D"
"3899";"C"
"3900";"D"
"3901";"D"
"3902";"C"
"3903";"C"
"3904";"C"
"3905";"C"
"3906";"C"
"3907";"D"
"3908";"D"
"3909";"C"
"3910";"D"
"3911";"D"
"3912";"D"
"3913";"D"
"3914";"D"
"3915";"D"
"3916";"D"
"3917";"D"
"3918";"D"
"3919";"D"
"3920";"D"
"3921";"D"
"3922";"D"
"3923";"D"
"3924";"D"
"3925";"D"
"3926";"D"
"3927";"D"
"3928";"D"
"3929";"D"
"3930";"D"
"3931";"D"
"3932";"D"
"3933";"D"
"3934";"D"
"3935";"D"
"3936";"D"
"3937";"D"
"3938";"D"
"3939";"D"
"3940";"D"
"3941";"D"
"3942";"D"
"3943";"D"
"3944";"D"
"3945";"D"
"3946";"D"
"3947";"D"
"3948";"D"
"3949";"D"
"3950";"D"
"3951";"D"
"3952";"D"
"3953";"D"
"3954";"D"
"3955";"D"
"3956";"D"
"3957";"D"
"3958";"D"
"3959";"D"
"3960";"D"
"3961";"D"
"3962";"D"
"3963";"D"
"3964";"D"
"3965";"D"
"3966";"D"
"3967";"D"
"3968";"D"
"3969";"D"
"3970";"D"
"3971";"D"
"3972";"D"
"3973";"D"
"3974";"D"
"3975";"D"
"3976";"D"
"3977";"D"
"3978";"D"
"3979";"D"
"3980";"D"
"3981";"D"
"3982";"D"
"3983";"D"
"3984";"D"
"3985";"D"
"3986";"D"
"3987";"D"
"3988";"D"
"3989";"D"
"3990";"D"
"3991";"D"
"3992";"D"
"3993";"D"
"3994";"D"
"3995";"D"
"3996";"D"
"3997";"D"
"3998";"D"
"3999";"D"
"4000";"D"
"4001";"D"
"4002";"D"
"4003";"D"
"4004";"D"
"4005";"D"
"4006";"D"
"4007";"D"
"4008";"D"
"4009";"D"
"4010";"D"
"4011";"D"
"4012";"D"
"4013";"D"
"4014";"D"
"4015";"D"
"4016";"D"
"4017";"D"
"4018";"D"
"4019";"D"
"4020";"D"
"4021";"D"
"4022";"D"
"4023";"D"
"4024";"D"
"4025";"D"
"4026";"D"
"4027";"D"
"4028";"D"
"4029";"D"
"4030";"D"
"4031";"D"
"4032";"D"
"4033";"D"
"4034";"D"
"4035";"D"
"4036";"D"
"4037";"D"
"4038";"D"
"4039";"D"
"4040";"D"
"4041";"D"
"4042";"D"
"4043";"D"
"4044";"D"
"4045";"D"
"4046";"D"
"4047";"D"
"4048";"D"
"4049";"D"
"4050";"D"
"4051";"D"
"4052";"D"
"4053";"D"
"4054";"D"
"4055";"D"
"4056";"D"
"4057";"D"
"4058";"D"
"4059";"D"
"4060";"D"
"4061";"D"
"4062";"D"
"4063";"D"
"4064";"D"
"4065";"D"
"4066";"D"
"4067";"D"
"4068";"D"
"4069";"D"
"4070";"D"
"4071";"D"
"4072";"D"
"4073";"D"
"4074";"D"
"4075";"D"
"4076";"D"
"4077";"D"
"4078";"D"
"4079";"D"
"4080";"D"
"4081";"D"
"4082";"D"
"4083";"D"
"4084";"D"
"4085";"D"
"4086";"D"
"4087";"D"
"4088";"D"
"4089";"D"
"4090";"D"
"4091";"D"
"4092";"D"
"4093";"D"
"4094";"D"
"4095";"D"
"4096";"D"
"4097";"D"
"4098";"D"
"4099";"D"
"4100";"D"
"4101";"D"
"4102";"D"
"4103";"D"
"4104";"E"
"4105";"D"
"4106";"D"
"4107";"D"
"4108";"E"
"4109";"D"
"4110";"D"
"4111";"D"
"4112";"D"
"4113";"D"
"4114";"D"
"4115";"D"
"4116";"D"
"4117";"D"
"4118";"D"
"4119";"D"
"4120";"C"
"4121";"C"
"4122";"C"
"4123";"A"
"4124";"E"
"4125";"E"
"4126";"E"
"4127";"E"
"4128";"E"
"4129";"E"
"4130";"D"
"4131";"D"
"4132";"D"
"4133";"D"
"4134";"C"
"4135";"C"
"4136";"C"
"4137";"C"
"4138";"D"
"4139";"D"
"4140";"D"
"4141";"D"
"4142";"D"
"4143";"D"
"4144";"D"
"4145";"D"
"4146";"D"
"4147";"D"
"4148";"D"
"4149";"C"
"4150";"D"
"4151";"E"
"4152";"D"
"4153";"C"
"4154";"B"
"4155";"A"
"4156";"B"
"4157";"B"
"4158";"B"
"4159";"B"
"4160";"B"
"4161";"D"
"4162";"C"
"4163";"C"
"4164";"D"
"4165";"D"
"4166";"D"
"4167";"D"
"4168";"E"
"4169";"D"
"4170";"D"
"4171";"D"
"4172";"D"
"4173";"D"
"4174";"D"
"4175";"B"
"4176";"B"
"4177";"E"
"4178";"E"
"4179";"E"
"4180";"D"
"4181";"D"
"4182";"C"
"4183";"D"
"4184";"D"
"4185";"D"
"4186";"D"
"4187";"D"
"4188";"D"
"4189";"D"
"4190";"E"
"4191";"E"
"4192";"E"
"4193";"D"
"4194";"D"
"4195";"D"
"4196";"C"
"4197";"C"
"4198";"C"
"4199";"C"
"4200";"D"
"4201";"E"
"4202";"D"
"4203";"C"
"4204";"C"
"4205";"C"
"4206";"D"
"4207";"B"
"4208";"D"
"4209";"D"
"4210";"D"
"4211";"A"
"4212";"A"
"4213";"A"
"4214";"A"
"4215";"D"
"4216";"D"
"4217";"D"
"4218";"D"
"4219";"D"
"4220";"B"
"4221";"E"
"4222";"B"
"4223";"B"
"4224";"E"
"4225";"D"
"4226";"D"
"4227";"D"
"4228";"D"
"4229";"D"
"4230";"A"
"4231";"A"
"4232";"D"
"4233";"D"
"4234";"A"
"4235";"D"
"4236";"D"
"4237";"D"
"4238";"D"
"4239";"E"
"4240";"D"
"4241";"E"
"4242";"B"
"4243";"D"
"4244";"D"
"4245";"D"
"4246";"D"
"4247";"A"
"4248";"A"
"4249";"E"
"4250";"C"
"4251";"C"
"4252";"C"
"4253";"C"
"4254";"C"
"4255";"C"
"4256";"A"
"4257";"A"
"4258";"A"
"4259";"A"
"4260";"A"
"4261";"A"
"4262";"A"
"4263";"D"
"4264";"D"
"4265";"A"
"4266";"A"
"4267";"A"
"4268";"A"
"4269";"D"
"4270";"D"
"4271";"A"
"4272";"A"
"4273";"D"
"4274";"D"
"4275";"D"
"4276";"A"
"4277";"A"
"4278";"A"
"4279";"A"
"4280";"A"
"4281";"A"
"4282";"A"
"4283";"A"
"4284";"A"
"4285";"D"
"4286";"D"
"4287";"D"
"4288";"D"
"4289";"D"
"4290";"A"
"4291";"D"
"4292";"D"
"4293";"A"
"4294";"A"
"4295";"A"
"4296";"D"
"4297";"D"
"4298";"D"
"4299";"D"
"4300";"D"
"4301";"D"
"4302";"D"
"4303";"D"
"4304";"A"
"4305";"A"
"4306";"A"
"4307";"A"
"4308";"A"
"4309";"A"
"4310";"A"
"4311";"A"
"4312";"A"
"4313";"A"
"4314";"A"
"4315";"A"
"4316";"D"
"4317";"D"
"4318";"D"
"4319";"D"
"4320";"D"
"4321";"D"
"4322";"D"
"4323";"D"
"4324";"D"
"4325";"D"
"4326";"D"
"4327";"D"
"4328";"D"
"4329";"D"
"4330";"D"
"4331";"D"
"4332";"D"
"4333";"A"
"4334";"A"
"4335";"C"
"4336";"C"
"4337";"C"
"4338";"C"
"4339";"C"
"4340";"C"
"4341";"C"
"4342";"C"
"4343";"A"
"4344";"A"
"4345";"A"
"4346";"A"
"4347";"A"
"4348";"A"
"4349";"A"
"4350";"A"
"4351";"A"
"4352";"A"
"4353";"A"
"4354";"A"
"4355";"A"
"4356";"A"
"4357";"A"
"4358";"A"
"4359";"A"
"4360";"A"
"4361";"A"
"4362";"A"
"4363";"A"
"4364";"C"
"4365";"C"
"4366";"D"
"4367";"D"
"4368";"D"
"4369";"E"
"4370";"D"
"4371";"D"
"4372";"D"
"4373";"D"
"4374";"D"
"4375";"D"
"4376";"D"
"4377";"D"
"4378";"A"
"4379";"D"
"4380";"D"
"4381";"D"
"4382";"D"
"4383";"D"
"4384";"D"
"4385";"D"
"4386";"D"
"4387";"A"
"4388";"D"
"4389";"A"
"4390";"D"
"4391";"D"
"4392";"D"
"4393";"D"
"4394";"D"
"4395";"D"
"4396";"D"
"4397";"D"
"4398";"D"
"4399";"D"
"4400";"D"
"4401";"D"
"4402";"D"
"4403";"D"
"4404";"E"
"4405";"D"
"4406";"D"
"4407";"D"
"4408";"D"
"4409";"D"
"4410";"D"
"4411";"D"
"4412";"E"
"4413";"D"
"4414";"E"
"4415";"E"
"4416";"D"
"4417";"D"
"4418";"D"
"4419";"D"
"4420";"D"
"4421";"D"
"4422";"D"
"4423";"D"
"4424";"D"
"4425";"D"
"4426";"D"
"4427";"D"
"4428";"D"
"4429";"E"
"4430";"D"
"4431";"D"
"4432";"D"
"4433";"D"
"4434";"D"
"4435";"D"
"4436";"D"
"4437";"D"
"4438";"D"
"4439";"D"
"4440";"E"
"4441";"D"
"4442";"D"
"4443";"D"
"4444";"D"
"4445";"D"
"4446";"D"
"4447";"D"
"4448";"D"
"4449";"D"
"4450";"D"
"4451";"D"
"4452";"D"
"4453";"D"
"4454";"D"
"4455";"D"
"4456";"D"
"4457";"D"
"4458";"D"
"4459";"D"
"4460";"D"
"4461";"D"
"4462";"C"
"4463";"C"
"4464";"C"
"4465";"C"
"4466";"C"
"4467";"C"
"4468";"C"
"4469";"C"
"4470";"C"
"4471";"C"
"4472";"A"
"4473";"A"
"4474";"D"
"4475";"C"
"4476";"C"
"4477";"C"
"4478";"C"
"4479";"C"
"4480";"C"
"4481";"A"
"4482";"A"
"4483";"C"
"4484";"C"
"4485";"C"
"4486";"C"
"4487";"C"
"4488";"C"
"4489";"C"
"4490";"D"
"4491";"D"
"4492";"D"
"4493";"B"
"4494";"D"
"4495";"D"
"4496";"C"
"4497";"B"
"4498";"B"
"4499";"B"
"4500";"B"
"4501";"A"
"4502";"B"
"4503";"B"
"4504";"D"
"4505";"D"
"4506";"D"
"4507";"D"
"4508";"D"
"4509";"D"
"4510";"D"
"4511";"D"
"4512";"D"
"4513";"D"
"4514";"D"
"4515";"D"
"4516";"D"
"4517";"D"
"4518";"D"
"4519";"D"
"4520";"B"
"4521";"D"
"4522";"D"
"4523";"D"
"4524";"D"
"4525";"D"
"4526";"D"
"4527";"D"
"4528";"D"
"4529";"D"
"4530";"D"
"4531";"D"
"4532";"D"
"4533";"D"
"4534";"D"
"4535";"D"
"4536";"D"
"4537";"D"
"4538";"C"
"4539";"C"
"4540";"C"
"4541";"C"
"4542";"D"
"4543";"D"
"4544";"D"
"4545";"D"
"4546";"D"
"4547";"D"
"4548";"E"
"4549";"E"
"4550";"E"
"4551";"E"
"4552";"C"
"4553";"E"
"4554";"E"
"4555";"E"
"4556";"E"
"4557";"E"
"4558";"D"
"4559";"E"
"4560";"E"
"4561";"E"
"4562";"E"
"4563";"B"
"4564";"C"
"4565";"D"
"4566";"D"
"4567";"D"
"4568";"D"
"4569";"D"
"4570";"D"
"4571";"D"
"4572";"A"
"4573";"B"
"4574";"B"
"4575";"C"
"4576";"C"
"4577";"C"
"4578";"C"
"4579";"C"
"4580";"C"
"4581";"C"
"4582";"C"
"4583";"C"
"4584";"C"
"4585";"C"
"4586";"C"
"4587";"D"
"4588";"D"
"4589";"C"
"4590";"C"
"4591";"C"
"4592";"C"
"4593";"A"
"4594";"B"
"4595";"A"
"4596";"D"
"4597";"C"
"4598";"C"
"4599";"C"
"4600";"C"
"4601";"C"
"4602";"C"
"4603";"C"
"4604";"C"
"4605";"C"
"4606";"C"
"4607";"C"
"4608";"C"
"4609";"D"
"4610";"C"
"4611";"C"
"4612";"C"
"4613";"A"
"4614";"A"
"4615";"D"
"4616";"D"
"4617";"D"
"4618";"D"
"4619";"D"
"4620";"D"
"4621";"A"
"4622";"A"
"4623";"A"
"4624";"A"
"4625";"A"
"4626";"D"
"4627";"D"
"4628";"D"
"4629";"D"
"4630";"D"
"4631";"D"
"4632";"D"
"4633";"D"
"4634";"D"
"4635";"D"
"4636";"D"
"4637";"D"
"4638";"D"
"4639";"D"
"4640";"D"
"4641";"D"
"4642";"D"
"4643";"D"
"4644";"D"
"4645";"D"
"4646";"D"
"4647";"D"
"4648";"D"
"4649";"D"
"4650";"D"
"4651";"D"
"4652";"A"
"4653";"D"
"4654";"D"
"4655";"D"
"4656";"D"
"4657";"D"
"4658";"D"
"4659";"D"
"4660";"D"
"4661";"D"
"4662";"D"
"4663";"D"
"4664";"D"
"4665";"D"
"4666";"D"
"4667";"D"
"4668";"D"
"4669";"D"
"4670";"D"
"4671";"D"
"4672";"D"
"4673";"D"
"4674";"D"
"4675";"D"
"4676";"D"
"4677";"D"
"4678";"D"
"4679";"D"
"4680";"D"
"4681";"D"
"4682";"D"
"4683";"D"
"4684";"D"
"4685";"D"
"4686";"D"
"4687";"D"
"4688";"D"
"4689";"A"
"4690";"D"
"4691";"D"
"4692";"D"
"4693";"D"
"4694";"D"
"4695";"B"
"4696";"B"
"4697";"B"
"4698";"B"
"4699";"D"
"4700";"A"
"4701";"A"
"4702";"A"
"4703";"D"
"4704";"D"
"4705";"D"
"4706";"D"
"4707";"D"
"4708";"D"
"4709";"D"
"4710";"D"
"4711";"D"
"4712";"D"
"4713";"D"
"4714";"D"
"4715";"D"
"4716";"D"
"4717";"E"
"4718";"E"
"4719";"D"
"4720";"D"
"4721";"D"
"4722";"A"
"4723";"D"
"4724";"D"
"4725";"D"
"4726";"D"
"4727";"B"
"4728";"B"
"4729";"E"
"4730";"E"
"4731";"B"
"4732";"E"
"4733";"B"
"4734";"D"
"4735";"D"
"4736";"D"
"4737";"D"
"4738";"D"
"4739";"D"
"4740";"D"
"4741";"D"
"4742";"D"
"4743";"D"
"4744";"D"
"4745";"C"
"4746";"C"
"4747";"D"
"4748";"D"
"4749";"D"
"4750";"D"
"4751";"B"
"4752";"A"
"4753";"D"
"4754";"C"
"4755";"C"
"4756";"C"
"4757";"C"
"4758";"C"
"4759";"D"
"4760";"D"
"4761";"D"
"4762";"D"
"4763";"D"
"4764";"D"
"4765";"D"
"4766";"D"
"4767";"D"
"4768";"D"
"4769";"D"
"4770";"D"
"4771";"D"
"4772";"D"
"4773";"D"
"4774";"D"
"4775";"D"
"4776";"D"
"4777";"D"
"4778";"D"
"4779";"D"
"4780";"D"
"4781";"D"
"4782";"D"
"4783";"D"
"4784";"D"
"4785";"D"
"4786";"D"
"4787";"D"
"4788";"D"
"4789";"D"
"4790";"D"
"4791";"D"
"4792";"D"
"4793";"D"
"4794";"D"
"4795";"D"
"4796";"D"
"4797";"D"
"4798";"D"
"4799";"D"
"4800";"D"
"4801";"D"
"4802";"D"
"4803";"D"
"4804";"D"
"4805";"D"
"4806";"D"
"4807";"E"
"4808";"D"
"4809";"E"
"4810";"E"
"4811";"E"
"4812";"A"
"4813";"A"
"4814";"A"
"4815";"E"
"4816";"E"
"4817";"A"
"4818";"E"
"4819";"E"
"4820";"B"
"4821";"B"
"4822";"E"
"4823";"E"
"4824";"B"
"4825";"E"
"4826";"E"
"4827";"E"
"4828";"E"
"4829";"E"
"4830";"B"
"4831";"E"
"4832";"E"
"4833";"E"
"4834";"E"
"4835";"E"
"4836";"E"
"4837";"E"
"4838";"D"
"4839";"C"
"4840";"B"
"4841";"B"
"4842";"E"
"4843";"B"
"4844";"E"
"4845";"B"
"4846";"B"
"4847";"E"
"4848";"E"
"4849";"E"
"4850";"E"
"4851";"E"
"4852";"E"
"4853";"E"
"4854";"E"
"4855";"E"
"4856";"E"
"4857";"E"
"4858";"E"
"4859";"E"
"4860";"E"
"4861";"E"
"4862";"E"
"4863";"C"
"4864";"C"
"4865";"E"
"4866";"E"
"4867";"B"
"4868";"B"
"4869";"E"
"4870";"C"
"4871";"C"
"4872";"C"
"4873";"C"
"4874";"B"
"4875";"B"
"4876";"B"
"4877";"B"
"4878";"B"
"4879";"B"
"4880";"B"
"4881";"D"
"4882";"E"
"4883";"B"
"4884";"D"
"4885";"D"
"4886";"D"
"4887";"D"
"4888";"D"
"4889";"C"
"4890";"C"
"4891";"C"
"4892";"C"
"4893";"B"
"4894";"E"
"4895";"E"
"4896";"B"
"4897";"B"
"4898";"E"
"4899";"D"
"4900";"B"
"4901";"D"
"4902";"C"
"4903";"C"
"4904";"E"
"4905";"C"
"4906";"C"
"4907";"A"
"4908";"B"
"4909";"E"
"4910";"B"
"4911";"B"
"4912";"B"
"4913";"B"
"4914";"B"
"4915";"B"
"4916";"B"
"4917";"B"
"4918";"B"
"4919";"B"
"4920";"A"
"4921";"C"
"4922";"C"
"4923";"C"
"4924";"E"
"4925";"B"
"4926";"B"
"4927";"E"
"4928";"E"
"4929";"B"
"4930";"E"
"4931";"D"
"4932";"D"
"4933";"D"
"4934";"C"
"4935";"C"
"4936";"C"
"4937";"C"
"4938";"C"
"4939";"C"
"4940";"B"
"4941";"B"
"4942";"B"
"4943";"B"
"4944";"A"
"4945";"C"
"4946";"C"
"4947";"A"
"4948";"C"
"4949";"C"
"4950";"C"
"4951";"E"
"4952";"B"
"4953";"E"
"4954";"E"
"4955";"E"
"4956";"E"
"4957";"B"
"4958";"A"
"4959";"C"
"4960";"C"
"4961";"C"
"4962";"C"
"4963";"C"
"4964";"C"
"4965";"B"
"4966";"D"
"4967";"E"
"4968";"E"
"4969";"B"
"4970";"B"
"4971";"D"
"4972";"C"
"4973";"C"
"4974";"E"
"4975";"D"
"4976";"B"
"4977";"B"
"4978";"E"
"4979";"B"
"4980";"B"
"4981";"B"
"4982";"D"
"4983";"D"
"4984";"E"
"4985";"C"
"4986";"C"
"4987";"C"
"4988";"A"
"4989";"C"
"4990";"C"
"4991";"A"
"4992";"A"
"4993";"A"
"4994";"A"
"4995";"A"
"4996";"A"
"4997";"C"
"4998";"C"
"4999";"C"
"5000";"E"
"5001";"E"
"5002";"E"
"5003";"E"
"5004";"C"
"5005";"C"
"5006";"C"
"5007";"C"
"5008";"A"
"5009";"E"
"5010";"D"
"5011";"D"
"5012";"D"
"5013";"E"
"5014";"E"
"5015";"E"
"5016";"E"
"5017";"E"
"5018";"D"
"5019";"D"
"5020";"D"
"5021";"D"
"5022";"E"
"5023";"E"
"5024";"E"
"5025";"E"
"5026";"E"
"5027";"E"
"5028";"E"
"5029";"D"
"5030";"E"
"5031";"E"
"5032";"B"
"5033";"E"
"5034";"D"
"5035";"E"
"5036";"E"
"5037";"E"
"5038";"E"
"5039";"E"
"5040";"E"
"5041";"E"
"5042";"E"
"5043";"D"
"5044";"B"
"5045";"D"
"5046";"D"
"5047";"D"
"5048";"D"
"5049";"D"
"5050";"D"
"5051";"D"
"5052";"D"
"5053";"D"
"5054";"D"
"5055";"D"
"5056";"D"
"5057";"D"
"5058";"D"
"5059";"D"
"5060";"D"
"5061";"D"
"5062";"D"
"5063";"D"
"5064";"D"
"5065";"D"
"5066";"D"
"5067";"D"
"5068";"D"
"5069";"D"
"5070";"D"
"5071";"D"
"5072";"D"
"5073";"D"
"5074";"D"
"5075";"D"
"5076";"D"
"5077";"E"
"5078";"D"
"5079";"E"
"5080";"D"
"5081";"E"
"5082";"E"
"5083";"E"
"5084";"C"
"5085";"C"
"5086";"C"
"5087";"C"
"5088";"C"
"5089";"C"
"5090";"C"
"5091";"C"
"5092";"C"
"5093";"E"
"5094";"E"
"5095";"D"
"5096";"E"
"5097";"E"
"5098";"E"
"5099";"E"
"5100";"E"
"5101";"E"
"5102";"B"
"5103";"B"
"5104";"E"
"5105";"E"
"5106";"D"
"5107";"D"
"5108";"D"
"5109";"E"
"5110";"E"
"5111";"E"
"5112";"C"
"5113";"E"
"5114";"E"
"5115";"E"
"5116";"E"
"5117";"E"
"5118";"E"
"5119";"D"
"5120";"B"
"5121";"B"
"5122";"B"
"5123";"D"
"5124";"D"
"5125";"D"
"5126";"D"
"5127";"D"
"5128";"D"
"5129";"D"
"5130";"B"
"5131";"C"
"5132";"B"
"5133";"B"
"5134";"B"
"5135";"E"
"5136";"B"
"5137";"B"
"5138";"B"
"5139";"B"
"5140";"C"
"5141";"C"
"5142";"C"
"5143";"C"
"5144";"A"
"5145";"A"
"5146";"D"
"5147";"D"
"5148";"D"
"5149";"E"
"5150";"E"
"5151";"E"
"5152";"E"
"5153";"E"
"5154";"E"
"5155";"D"
"5156";"E"
"5157";"E"
"5158";"E"
"5159";"E"
"5160";"E"
"5161";"B"
"5162";"B"
"5163";"B"
"5164";"C"
"5165";"C"
"5166";"C"
"5167";"B"
"5168";"D"
"5169";"D"
"5170";"D"
"5171";"D"
"5172";"E"
"5173";"E"
"5174";"B"
"5175";"B"
"5176";"E"
"5177";"E"
"5178";"E"
"5179";"D"
"5180";"E"
"5181";"E"
"5182";"B"
"5183";"C"
"5184";"C"
"5185";"C"
"5186";"C"
"5187";"B"
"5188";"B"
"5189";"E"
"5190";"B"
"5191";"B"
"5192";"D"
"5193";"D"
"5194";"E"
"5195";"B"
"5196";"B"
"5197";"B"
"5198";"B"
"5199";"D"
"5200";"E"
"5201";"E"
"5202";"E"
"5203";"B"
"5204";"C"
"5205";"C"
"5206";"C"
"5207";"B"
"5208";"B"
"5209";"C"
"5210";"D"
"5211";"E"
"5212";"E"
"5213";"E"
"5214";"B"
"5215";"B"
"5216";"E"
"5217";"E"
"5218";"E"
"5219";"E"
"5220";"D"
"5221";"E"
"5222";"C"
"5223";"C"
"5224";"C"
"5225";"C"
"5226";"C"
"5227";"C"
"5228";"C"
"5229";"B"
"5230";"D"
"5231";"D"
"5232";"B"
"5233";"E"
"5234";"E"
"5235";"B"
"5236";"E"
"5237";"E"
"5238";"D"
"5239";"D"
"5240";"D"
"5241";"D"
"5242";"C"
"5243";"C"
"5244";"E"
"5245";"E"
"5246";"C"
"5247";"C"
"5248";"C"
"5249";"C"
"5250";"B"
"5251";"B"
"5252";"E"
"5253";"E"
"5254";"E"
"5255";"E"
"5256";"E"
"5257";"E"
"5258";"C"
"5259";"C"
"5260";"C"
"5261";"C"
"5262";"C"
"5263";"C"
"5264";"C"
"5265";"C"
"5266";"C"
"5267";"D"
"5268";"D"
"5269";"D"
"5270";"D"
"5271";"C"
"5272";"C"
"5273";"C"
"5274";"D"
"5275";"E"
"5276";"E"
"5277";"E"
"5278";"E"
"5279";"B"
"5280";"A"
"5281";"A"
"5282";"A"
"5283";"B"
"5284";"B"
"5285";"E"
"5286";"E"
"5287";"E"
"5288";"E"
"5289";"E"
"5290";"B"
"5291";"A"
"5292";"A"
"5293";"A"
"5294";"A"
"5295";"A"
"5296";"B"
"5297";"B"
"5298";"E"
"5299";"E"
"5300";"E"
"5301";"E"
"5302";"E"
"5303";"E"
"5304";"B"
"5305";"A"
"5306";"E"
"5307";"E"
"5308";"E"
"5309";"E"
"5310";"E"
"5311";"E"
"5312";"B"
"5313";"B"
"5314";"B"
"5315";"B"
"5316";"B"
"5317";"E"
"5318";"E"
"5319";"E"
"5320";"B"
"5321";"E"
"5322";"E"
"5323";"E"
"5324";"E"
"5325";"B"
"5326";"E"
"5327";"E"
"5328";"E"
"5329";"C"
"5330";"E"
"5331";"E"
"5332";"E"
"5333";"E"
"5334";"E"
"5335";"E"
"5336";"E"
"5337";"E"
"5338";"E"
"5339";"E"
"5340";"E"
"5341";"E"
"5342";"A"
"5343";"E"
"5344";"E"
"5345";"E"
"5346";"E"
"5347";"E"
"5348";"E"
"5349";"B"
"5350";"E"
"5351";"E"
"5352";"E"
"5353";"E"
"5354";"E"
"5355";"E"
"5356";"E"
"5357";"E"
"5358";"E"
"5359";"E"
"5360";"E"
"5361";"E"
"5362";"E"
"5363";"E"
"5364";"E"
"5365";"E"
"5366";"E"
"5367";"E"
"5368";"E"
"5369";"B"
"5370";"E"
"5371";"E"
